kind,domain,votes,source,title,published_at,slug,currencies,id,url,created_at
news,en.bitcoinsistemi.com,"{'negative': 3, 'positive': 12, 'important': 7, 'liked': 10, 'disliked': 4, 'lol': 4, 'toxic': 0, 'saved': 0, 'comments': 17}","{'title': 'en bitcoinsistemi', 'region': 'en', 'domain': 'en.bitcoinsistemi.com', 'path': None}","BREAKING: SEC Allegedly Approved Spot Bitcoin ETF, Denies News",2023-10-16T13:32:04Z,BREAKING-SEC-Allegedly-Approved-Spot-Bitcoin-ETF-Denies-News,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",18971942,https://cryptopanic.com/news/18971942/BREAKING-SEC-Allegedly-Approved-Spot-Bitcoin-ETF-Denies-News,2023-10-16 13:32:04+00:00
news,dailyhodl.com,"{'negative': 0, 'positive': 4, 'important': 3, 'liked': 5, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 1, 'comments': 1}","{'title': 'The Daily Hodl', 'region': 'en', 'domain': 'dailyhodl.com', 'path': None}","SEC Chair Gary Gensler Standing in the Way of Bitcoin ETFs, Says ARK Invest’s Cathie Wood",2023-10-16T11:45:17Z,SEC-Chair-Gary-Gensler-Standing-in-the-Way-of-Bitcoin-ETFs-Says-ARK-Invests-Cathie-Wood,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",18971586,https://cryptopanic.com/news/18971586/SEC-Chair-Gary-Gensler-Standing-in-the-Way-of-Bitcoin-ETFs-Says-ARK-Invests-Cathie-Wood,2023-10-16 11:45:17+00:00
news,finbold.com,"{'negative': 1, 'positive': 3, 'important': 3, 'liked': 4, 'disliked': 1, 'lol': 1, 'toxic': 0, 'saved': 3, 'comments': 0}","{'title': 'Finbold', 'region': 'en', 'domain': 'finbold.com', 'path': None}",ChatGPT picks top 5 cryptocurrencies to buy in 2024,2023-10-16T10:44:14Z,ChatGPT-picks-top-5-cryptocurrencies-to-buy-in-2024,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}, {'code': 'ETH', 'title': 'Ethereum', 'slug': 'ethereum', 'url': 'https://cryptopanic.com/news/ethereum/'}, {'code': 'BNB', 'title': 'BNB', 'slug': 'binancecoin', 'url': 'https://cryptopanic.com/news/binancecoin/'}, {'code': 'ADA', 'title': 'Cardano', 'slug': 'cardano', 'url': 'https://cryptopanic.com/news/cardano/'}, {'code': 'DOT', 'title': 'Polkadot', 'slug': 'polkadot', 'url': 'https://cryptopanic.com/news/polkadot/'}, {'code': 'BNB', 'title': 'OEC Binance Coin', 'slug': 'oec-binance-coin', 'url': 'https://cryptopanic.com/news/oec-binance-coin/'}]",18971447,https://cryptopanic.com/news/18971447/ChatGPT-picks-top-5-cryptocurrencies-to-buy-in-2024,2023-10-16 10:44:14+00:00
media,youtube.com,"{'negative': 0, 'positive': 4, 'important': 6, 'liked': 5, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 3, 'comments': 2}","{'title': 'Simply Bitcoin', 'region': 'en', 'domain': 'youtube.com', 'path': None}",EDWARD SNOWDEN: BITCOIN IS A WORLD STARTING IDEA | Bitcoin Amsterdam 2023,2023-10-15T21:59:39Z,EDWARD-SNOWDEN-BITCOIN-IS-A-WORLD-STARTING-IDEA-Bitcoin-Amsterdam-2023,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",18970570,https://cryptopanic.com/news/18970570/EDWARD-SNOWDEN-BITCOIN-IS-A-WORLD-STARTING-IDEA-Bitcoin-Amsterdam-2023,2023-10-15 21:59:39+00:00
news,finbold.com,"{'negative': 0, 'positive': 5, 'important': 3, 'liked': 7, 'disliked': 2, 'lol': 0, 'toxic': 0, 'saved': 4, 'comments': 4}","{'title': 'Finbold', 'region': 'en', 'domain': 'finbold.com', 'path': None}",Countdown starts now? BTC crosses key bullish indicator for second time in history,2023-10-15T11:00:23Z,Countdown-starts-now-BTC-crosses-key-bullish-indicator-for-second-time-in-history,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",18969971,https://cryptopanic.com/news/18969971/Countdown-starts-now-BTC-crosses-key-bullish-indicator-for-second-time-in-history,2023-10-15 11:00:23+00:00
news,theblock.co,"{'negative': 0, 'positive': 10, 'important': 9, 'liked': 9, 'disliked': 0, 'lol': 1, 'toxic': 0, 'saved': 3, 'comments': 3}","{'title': 'The Block', 'region': 'en', 'domain': 'theblock.co', 'path': None}",Ferrari to accept crypto for luxury car purchases: Reuters,2023-10-14T10:20:46Z,Ferrari-to-accept-crypto-for-luxury-car-purchases-Reuters,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}, {'code': 'ETH', 'title': 'Ethereum', 'slug': 'ethereum', 'url': 'https://cryptopanic.com/news/ethereum/'}, {'code': 'USDC', 'title': 'USDC', 'slug': 'usd-coin', 'url': 'https://cryptopanic.com/news/usd-coin/'}]",18968872,https://cryptopanic.com/news/18968872/Ferrari-to-accept-crypto-for-luxury-car-purchases-Reuters,2023-10-14 10:20:46+00:00
news,finbold.com,"{'negative': 3, 'positive': 1, 'important': 4, 'liked': 3, 'disliked': 1, 'lol': 0, 'toxic': 0, 'saved': 4, 'comments': 0}","{'title': 'Finbold', 'region': 'en', 'domain': 'finbold.com', 'path': None}",National security concerns emerge over Chinese Bitcoin mine in Wyoming,2023-10-14T10:20:34Z,National-security-concerns-emerge-over-Chinese-Bitcoin-mine-in-Wyoming,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",18968859,https://cryptopanic.com/news/18968859/National-security-concerns-emerge-over-Chinese-Bitcoin-mine-in-Wyoming,2023-10-14 10:20:34+00:00
news,dailycoin.com,"{'negative': 0, 'positive': 3, 'important': 4, 'liked': 3, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}","{'title': 'Dailycoin', 'region': 'en', 'domain': 'dailycoin.com', 'path': None}",SEC's Green Light Allows Grayscale's Quest for Bitcoin ETF,2023-10-14T09:35:00Z,SECs-Green-Light-Allows-Grayscales-Quest-for-Bitcoin-ETF,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",18968797,https://cryptopanic.com/news/18968797/SECs-Green-Light-Allows-Grayscales-Quest-for-Bitcoin-ETF,2023-10-14 09:35:00+00:00
news,finbold.com,"{'negative': 1, 'positive': 3, 'important': 3, 'liked': 3, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 4, 'comments': 0}","{'title': 'Finbold', 'region': 'en', 'domain': 'finbold.com', 'path': None}",Ferrari to officially accept crypto as payment for its supercars,2023-10-14T09:18:26Z,Ferrari-to-officially-accept-crypto-as-payment-for-its-supercars,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",18968773,https://cryptopanic.com/news/18968773/Ferrari-to-officially-accept-crypto-as-payment-for-its-supercars,2023-10-14 09:18:26+00:00
news,newsbtc.com,"{'negative': 6, 'positive': 1, 'important': 3, 'liked': 4, 'disliked': 4, 'lol': 4, 'toxic': 0, 'saved': 0, 'comments': 4}","{'title': 'NewsBTC', 'region': 'en', 'domain': 'newsbtc.com', 'path': None}","Cardano (ADA) Addresses In Loss Rise Over 94%, Is It Time To Jump Ship?",2023-10-13T21:00:09Z,Cardano-ADA-Addresses-In-Loss-Rise-Over-94-Is-It-Time-To-Jump-Ship,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}, {'code': 'XRP', 'title': 'XRP', 'slug': 'ripple', 'url': 'https://cryptopanic.com/news/ripple/'}, {'code': 'ADA', 'title': 'Cardano', 'slug': 'cardano', 'url': 'https://cryptopanic.com/news/cardano/'}]",18968189,https://cryptopanic.com/news/18968189/Cardano-ADA-Addresses-In-Loss-Rise-Over-94-Is-It-Time-To-Jump-Ship,2023-10-13 21:00:09+00:00
news,en.bitcoinsistemi.com,"{'negative': 3, 'positive': 51, 'important': 25, 'liked': 41, 'disliked': 0, 'lol': 2, 'toxic': 0, 'saved': 4, 'comments': 13}","{'title': 'en bitcoinsistemi', 'region': 'en', 'domain': 'en.bitcoinsistemi.com', 'path': None}",BREAKING: SEC Won't Appeal Decision in Grayscale's Spot Bitcoin ETF Case: Bitcoin is on the Move!,2023-10-13T20:58:04Z,BREAKING-SEC-Wont-Appeal-Decision-in-Grayscales-Spot-Bitcoin-ETF-Case-Bitcoin-is-on-the-Move,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",18968202,https://cryptopanic.com/news/18968202/BREAKING-SEC-Wont-Appeal-Decision-in-Grayscales-Spot-Bitcoin-ETF-Case-Bitcoin-is-on-the-Move,2023-10-13 20:58:04+00:00
news,cryptobriefing.com,"{'negative': 0, 'positive': 8, 'important': 5, 'liked': 6, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 1, 'comments': 5}","{'title': 'CryptoBriefing', 'region': 'en', 'domain': 'cryptobriefing.com', 'path': None}",Bitcoin Spot ETF 90% Shot at Approval in January 2024: Bloomberg Analysts,2023-10-13T20:00:46Z,Bitcoin-Spot-ETF-90-Shot-at-Approval-in-January-2024-Bloomberg-Analysts,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",18968129,https://cryptopanic.com/news/18968129/Bitcoin-Spot-ETF-90-Shot-at-Approval-in-January-2024-Bloomberg-Analysts,2023-10-13 20:00:46+00:00
news,en.bitcoinsistemi.com,"{'negative': 1, 'positive': 3, 'important': 3, 'liked': 3, 'disliked': 2, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 9}","{'title': 'en bitcoinsistemi', 'region': 'en', 'domain': 'en.bitcoinsistemi.com', 'path': None}",JUST IN: Critical Bitcoin Warning from IMF to El Salvador – Will Bitcoin’s Official Currency Status Change?,2023-10-13T15:12:06Z,JUST-IN-Critical-Bitcoin-Warning-from-IMF-to-El-Salvador-Will-Bitcoins-Official-Currency-Status-Change,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",18967590,https://cryptopanic.com/news/18967590/JUST-IN-Critical-Bitcoin-Warning-from-IMF-to-El-Salvador-Will-Bitcoins-Official-Currency-Status-Change,2023-10-13 15:12:06+00:00
news,finbold.com,"{'negative': 0, 'positive': 4, 'important': 3, 'liked': 3, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 4, 'comments': 0}","{'title': 'Finbold', 'region': 'en', 'domain': 'finbold.com', 'path': None}",Bitcoin bull run ‘to reignite’ if BTC secures this price level,2023-10-12T08:35:53Z,Bitcoin-bull-run-to-reignite-if-BTC-secures-this-price-level,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",18963852,https://cryptopanic.com/news/18963852/Bitcoin-bull-run-to-reignite-if-BTC-secures-this-price-level,2023-10-12 08:35:53+00:00
news,finbold.com,"{'negative': 0, 'positive': 3, 'important': 3, 'liked': 3, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 4, 'comments': 0}","{'title': 'Finbold', 'region': 'en', 'domain': 'finbold.com', 'path': None}",Jim Cramer warns ‘Mr. Bitcoin is about to go down big’,2023-10-11T13:30:23Z,Jim-Cramer-warns-Mr-Bitcoin-is-about-to-go-down-big,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",18962018,https://cryptopanic.com/news/18962018/Jim-Cramer-warns-Mr-Bitcoin-is-about-to-go-down-big,2023-10-11 13:30:23+00:00
news,finbold.com,"{'negative': 5, 'positive': 1, 'important': 4, 'liked': 4, 'disliked': 3, 'lol': 1, 'toxic': 0, 'saved': 4, 'comments': 1}","{'title': 'Finbold', 'region': 'en', 'domain': 'finbold.com', 'path': None}",The war in Israel escalates; How will crypto market react?,2023-10-10T08:47:24Z,The-war-in-Israel-escalates-How-will-crypto-market-react,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",18958590,https://cryptopanic.com/news/18958590/The-war-in-Israel-escalates-How-will-crypto-market-react,2023-10-10 08:47:24+00:00
news,finbold.com,"{'negative': 0, 'positive': 8, 'important': 7, 'liked': 10, 'disliked': 2, 'lol': 3, 'toxic': 0, 'saved': 4, 'comments': 4}","{'title': 'Finbold', 'region': 'en', 'domain': 'finbold.com', 'path': None}",Michael Saylor would be up $2.5 billion if he chose Ethereum over Bitcoin,2023-10-09T11:31:06Z,Michael-Saylor-would-be-up-25-billion-if-he-chose-Ethereum-over-Bitcoin,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}, {'code': 'ETH', 'title': 'Ethereum', 'slug': 'ethereum', 'url': 'https://cryptopanic.com/news/ethereum/'}]",18956592,https://cryptopanic.com/news/18956592/Michael-Saylor-would-be-up-25-billion-if-he-chose-Ethereum-over-Bitcoin,2023-10-09 11:31:06+00:00
news,finbold.com,"{'negative': 3, 'positive': 1, 'important': 3, 'liked': 3, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 3, 'comments': 0}","{'title': 'Finbold', 'region': 'en', 'domain': 'finbold.com', 'path': None}","Bitcoin’s rocky start: Price drops below $27.7k, can BTC recover?",2023-10-09T11:00:33Z,Bitcoins-rocky-start-Price-drops-below-277k-can-BTC-recover,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",18956477,https://cryptopanic.com/news/18956477/Bitcoins-rocky-start-Price-drops-below-277k-can-BTC-recover,2023-10-09 11:00:33+00:00
news,finbold.com,"{'negative': 0, 'positive': 3, 'important': 3, 'liked': 3, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 3, 'comments': 0}","{'title': 'Finbold', 'region': 'en', 'domain': 'finbold.com', 'path': None}",Here are key catalysts set to fuel 2024 crypto bull market,2023-10-09T09:25:01Z,Here-are-key-catalysts-set-to-fuel-2024-crypto-bull-market,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",18956268,https://cryptopanic.com/news/18956268/Here-are-key-catalysts-set-to-fuel-2024-crypto-bull-market,2023-10-09 09:25:01+00:00
news,finbold.com,"{'negative': 3, 'positive': 1, 'important': 5, 'liked': 3, 'disliked': 1, 'lol': 0, 'toxic': 0, 'saved': 5, 'comments': 0}","{'title': 'Finbold', 'region': 'en', 'domain': 'finbold.com', 'path': None}",ChatGPT CEO warns US government wants to control Bitcoin,2023-10-08T09:14:23Z,ChatGPT-CEO-warns-US-government-wants-to-control-Bitcoin,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",18954937,https://cryptopanic.com/news/18954937/ChatGPT-CEO-warns-US-government-wants-to-control-Bitcoin,2023-10-08 09:14:23+00:00
news,finbold.com,"{'negative': 0, 'positive': 5, 'important': 3, 'liked': 6, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 3, 'comments': 0}","{'title': 'Finbold', 'region': 'en', 'domain': 'finbold.com', 'path': None}","Jefferies: Bitcoin is a ‘critical hedge’ against inflation, belongs in same bag as gold",2023-10-07T11:03:34Z,Jefferies-Bitcoin-is-a-critical-hedge-against-inflation-belongs-in-same-bag-as-gold,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",18954002,https://cryptopanic.com/news/18954002/Jefferies-Bitcoin-is-a-critical-hedge-against-inflation-belongs-in-same-bag-as-gold,2023-10-07 11:03:34+00:00
news,finbold.com,"{'negative': 0, 'positive': 5, 'important': 3, 'liked': 5, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 3, 'comments': 0}","{'title': 'Finbold', 'region': 'en', 'domain': 'finbold.com', 'path': None}",Bitcoin is 2023’s best-performing asset among 40 wealth classes,2023-10-07T09:49:10Z,Bitcoin-is-2023s-best-performing-asset-among-40-wealth-classes,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",18953900,https://cryptopanic.com/news/18953900/Bitcoin-is-2023s-best-performing-asset-among-40-wealth-classes,2023-10-07 09:49:10+00:00
news,finbold.com,"{'negative': 0, 'positive': 3, 'important': 3, 'liked': 3, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 4, 'comments': 0}","{'title': 'Finbold', 'region': 'en', 'domain': 'finbold.com', 'path': None}",Bulls vs. Bears: Crypto analysts split on Bitcoin predictions,2023-10-05T14:55:02Z,Bulls-vs-Bears-Crypto-analysts-split-on-Bitcoin-predictions,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",18950188,https://cryptopanic.com/news/18950188/Bulls-vs-Bears-Crypto-analysts-split-on-Bitcoin-predictions,2023-10-05 14:55:02+00:00
